,price,quantity,symbol,timestamp,is_buy,price_next,target
3230,83573.6,0.000922,BTCUSDT,2025-04-12 09:45:47+00:00,1,83573.6,0
3274,83573.6,5.9e-05,BTCUSDT,2025-04-12 09:45:51+00:00,1,83573.5,0
3311,83573.5,0.006827,BTCUSDT,2025-04-12 09:45:52+00:00,0,83573.5,0
3312,83573.5,0.013748,BTCUSDT,2025-04-12 09:45:52+00:00,0,83573.5,0
3313,83573.5,0.010278,BTCUSDT,2025-04-12 09:45:52+00:00,0,83573.5,0
3297,83573.5,0.00023,BTCUSDT,2025-04-12 09:45:53+00:00,0,83573.6,1
3317,83573.6,0.000239,BTCUSDT,2025-04-12 09:45:54+00:00,1,83573.5,0
3292,83573.5,0.001196,BTCUSDT,2025-04-12 09:45:55+00:00,0,83573.6,1
3414,83573.6,0.000185,BTCUSDT,2025-04-12 09:45:55+00:00,1,83573.5,0
3436,83573.5,0.000398,BTCUSDT,2025-04-12 09:45:55+00:00,0,83573.5,0
3437,83573.5,0.00281,BTCUSDT,2025-04-12 09:45:56+00:00,0,83573.6,1
3320,83573.6,0.004334,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3321,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3322,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3323,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3324,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3325,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3326,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3327,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3328,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3329,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3330,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3331,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3332,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3333,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3334,83573.6,0.001699,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3335,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3336,83573.6,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3337,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3338,83573.6,0.028447,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3339,83573.6,0.000147,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3340,83573.6,0.000147,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3341,83573.6,0.000147,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3342,83573.6,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3343,83573.6,0.339222,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3344,83573.6,0.001088,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3345,83573.6,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83573.6,0
3346,83573.6,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83574.4,1
3347,83574.4,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,1
3348,83575.2,0.0001,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3349,83575.2,6e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3350,83575.2,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3351,83575.2,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3352,83575.2,0.001795,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3353,83575.2,0.002394,BTCUSDT,2025-04-12 09:45:57+00:00,1,83575.2,0
3354,83575.2,0.000598,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.0,1
3355,83576.0,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.2,1
3356,83576.2,0.002558,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.7,1
3357,83576.7,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.9,1
3358,83576.9,3e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.9,0
3359,83576.9,0.0001,BTCUSDT,2025-04-12 09:45:57+00:00,1,83576.9,0
3360,83576.9,3e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.6,1
3361,83577.6,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.7,1
3362,83577.7,3e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.7,0
3365,83577.7,0.00013,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.7,0
3366,83577.7,0.003189,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.8,1
3367,83577.8,0.119481,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.8,0
3368,83577.8,0.0002,BTCUSDT,2025-04-12 09:45:57+00:00,1,83577.8,0
3369,83577.8,1.3e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.1,1
3370,83578.1,0.000187,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.1,0
3371,83578.1,2.6e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.4,1
3372,83578.4,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.6,1
3373,83578.6,0.0008,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.6,0
3374,83578.6,0.00099,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.6,0
3375,83578.6,0.000914,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.6,0
3376,83578.6,0.000142,BTCUSDT,2025-04-12 09:45:57+00:00,1,83578.6,0
3377,83578.6,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.2,1
3378,83579.2,0.001333,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.3,1
3379,83579.3,0.000167,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.3,0
3387,83579.3,0.000103,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.3,0
3388,83579.3,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.3,0
3389,83579.3,0.01,BTCUSDT,2025-04-12 09:45:57+00:00,1,83579.4,1
3390,83579.4,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83580.0,1
3391,83580.0,6e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83580.1,1
3392,83580.1,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83580.2,1
3393,83580.2,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.1,1
3394,83581.1,0.000266,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.1,0
3395,83581.1,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.1,0
3396,83581.1,0.001122,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.1,0
3397,83581.1,0.001122,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.2,1
3398,83581.2,9.9e-05,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.3,1
3399,83581.3,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.4,1
3400,83581.4,0.000213,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.9,1
3402,83581.9,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.9,0
3403,83581.9,0.000598,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.9,0
3404,83581.9,0.001795,BTCUSDT,2025-04-12 09:45:57+00:00,1,83581.9,0
3405,83581.9,0.005983,BTCUSDT,2025-04-12 09:45:57+00:00,1,83582.6,1
3406,83582.6,0.00027,BTCUSDT,2025-04-12 09:45:57+00:00,1,83582.7,1
3407,83582.7,0.00016,BTCUSDT,2025-04-12 09:45:57+00:00,1,83582.7,0
3408,83582.7,0.0008,BTCUSDT,2025-04-12 09:45:57+00:00,1,83583.1,1
3413,83583.1,0.014103,BTCUSDT,2025-04-12 09:45:57+00:00,0,83583.1,0
3440,83583.1,0.00117,BTCUSDT,2025-04-12 09:46:02+00:00,0,83583.2,1
3444,83583.2,0.000598,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.2,0
3445,83583.2,0.000225,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.2,0
3446,83583.2,0.002393,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.2,0
3447,83583.2,0.000153,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.4,1
3448,83583.4,0.001333,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.4,0
3449,83583.4,0.00027,BTCUSDT,2025-04-12 09:46:02+00:00,1,83583.6,1
3450,83583.6,0.00016,BTCUSDT,2025-04-12 09:46:02+00:00,1,83584.3,1
3451,83584.3,0.00027,BTCUSDT,2025-04-12 09:46:02+00:00,1,83584.4,1
3452,83584.4,0.00016,BTCUSDT,2025-04-12 09:46:02+00:00,1,83584.5,1
3565,83584.5,0.0396,BTCUSDT,2025-04-12 09:46:03+00:00,1,83584.5,0
3566,83584.5,0.000598,BTCUSDT,2025-04-12 09:46:03+00:00,1,83584.8,1
3567,83584.8,0.0002,BTCUSDT,2025-04-12 09:46:03+00:00,1,83584.8,0
3568,83584.8,1.3e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.1,1
3569,83585.1,0.000187,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.1,0
3570,83585.1,8.3e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.2,1
3571,83585.2,0.00016,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.3,1
3572,83585.3,5.7e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.3,0
3573,83585.3,0.000209,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.9,1
3575,83585.9,0.0002,BTCUSDT,2025-04-12 09:46:03+00:00,1,83585.9,0
3576,83585.9,7e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.1,1
3577,83586.1,7e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.1,0
3578,83586.1,0.00016,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.8,1
3579,83586.8,0.00027,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.9,1
3580,83586.9,7e-05,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.9,0
3581,83586.9,0.00016,BTCUSDT,2025-04-12 09:46:03+00:00,1,83586.9,0
3582,83586.9,0.0008,BTCUSDT,2025-04-12 09:46:03+00:00,1,83587.0,1
3488,83587.0,0.000598,BTCUSDT,2025-04-12 09:46:04+00:00,1,83587.6,1
3489,83587.6,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83587.6,0
3490,83587.6,0.001333,BTCUSDT,2025-04-12 09:46:04+00:00,1,83587.7,1
3491,83587.7,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83587.8,1
3492,83587.8,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83588.1,1
3493,83588.1,0.000213,BTCUSDT,2025-04-12 09:46:04+00:00,1,83588.4,1
3494,83588.4,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83588.6,1
3495,83588.6,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83588.6,0
3496,83588.6,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83589.3,1
3497,83589.3,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83589.4,1
3498,83589.4,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83589.4,0
3499,83589.4,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83589.4,0
3500,83589.4,0.000266,BTCUSDT,2025-04-12 09:46:04+00:00,1,83589.5,1
3501,83589.5,0.003187,BTCUSDT,2025-04-12 09:46:04+00:00,1,83590.0,1
3502,83590.0,6e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83590.1,1
3503,83590.1,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83590.3,1
3504,83590.3,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83590.3,0
3505,83590.3,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83590.5,1
3506,83590.5,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.0,1
3507,83591.0,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.1,1
3508,83591.1,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.1,0
3509,83591.1,0.0008,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.1,0
3510,83591.1,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.5,1
3511,83591.5,0.000213,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.5,0
3512,83591.5,0.001122,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.5,0
3513,83591.5,0.001056,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.6,1
3514,83591.6,0.006374,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.8,1
3515,83591.8,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.8,0
3516,83591.8,0.001333,BTCUSDT,2025-04-12 09:46:04+00:00,1,83591.9,1
3517,83591.9,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.0,1
3518,83592.0,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.3,1
3519,83592.3,0.00066,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.4,1
3520,83592.4,0.119673,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.6,1
3521,83592.6,2.7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.8,1
3522,83592.8,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83592.8,0
3523,83592.8,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83593.6,1
3524,83593.6,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83593.6,0
3525,83593.6,0.000265,BTCUSDT,2025-04-12 09:46:04+00:00,1,83593.6,0
3526,83593.6,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83593.7,1
3527,83593.7,0.011917,BTCUSDT,2025-04-12 09:46:04+00:00,1,83593.7,0
3528,83593.7,0.00083,BTCUSDT,2025-04-12 09:46:04+00:00,1,83594.1,1
3530,83594.1,0.003,BTCUSDT,2025-04-12 09:46:04+00:00,1,83594.4,1
3531,83594.4,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83594.7,1
3532,83594.7,0.000351,BTCUSDT,2025-04-12 09:46:04+00:00,1,83594.8,1
3533,83594.8,0.000211,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.2,1
3534,83595.2,0.141,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.3,1
3535,83595.3,0.0008,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.3,0
3536,83595.3,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.4,1
3537,83595.4,0.0002,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.4,0
3538,83595.4,0.0002,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.4,0
3539,83595.4,0.0002,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.7,1
3540,83595.7,0.000333,BTCUSDT,2025-04-12 09:46:04+00:00,1,83595.8,1
3547,83595.8,0.000351,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.0,1
3548,83596.0,0.005818,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.0,0
3549,83596.0,0.001333,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.0,0
3556,83596.0,0.002393,BTCUSDT,2025-04-12 09:46:04+00:00,0,83596.1,1
3613,83596.1,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.1,0
3614,83596.1,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.1,0
3615,83596.1,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.1,0
3616,83596.1,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.1,0
3617,83596.1,0.001902,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.8,1
3618,83596.8,0.000351,BTCUSDT,2025-04-12 09:46:04+00:00,1,83596.9,1
3619,83596.9,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.0,1
3620,83597.0,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.6,1
3621,83597.6,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.8,1
3622,83597.8,0.000265,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.8,0
3623,83597.8,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.8,0
3624,83597.8,7e-05,BTCUSDT,2025-04-12 09:46:04+00:00,1,83597.9,1
3625,83597.9,0.000351,BTCUSDT,2025-04-12 09:46:04+00:00,1,83598.1,1
3626,83598.1,0.000211,BTCUSDT,2025-04-12 09:46:04+00:00,1,83598.5,1
3627,83598.5,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83598.6,1
3628,83598.6,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83598.6,0
3629,83598.6,0.003175,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.0,1
3630,83599.0,0.000351,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.1,1
3631,83599.1,0.002,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.3,1
3632,83599.3,0.00027,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.4,1
3633,83599.4,0.00016,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.5,1
3634,83599.5,0.0008,BTCUSDT,2025-04-12 09:46:04+00:00,1,83599.9,1
3679,83599.9,0.002394,BTCUSDT,2025-04-12 09:46:05+00:00,0,83599.9,0
3681,83599.9,0.021334,BTCUSDT,2025-04-12 09:46:07+00:00,0,83599.9,0
3725,83599.9,0.001,BTCUSDT,2025-04-12 09:46:10+00:00,0,83600.0,1
3727,83600.0,5.9e-05,BTCUSDT,2025-04-12 09:46:11+00:00,1,83599.9,0
3813,83599.9,0.010446,BTCUSDT,2025-04-12 09:46:12+00:00,0,83599.9,0
3814,83599.9,0.001851,BTCUSDT,2025-04-12 09:46:12+00:00,0,83599.9,0
3815,83599.9,0.005091,BTCUSDT,2025-04-12 09:46:12+00:00,0,83600.0,1
3816,83600.0,0.000243,BTCUSDT,2025-04-12 09:46:12+00:00,1,83599.9,0
3817,83599.9,0.004909,BTCUSDT,2025-04-12 09:46:12+00:00,0,83599.9,0
3818,83599.9,0.009056,BTCUSDT,2025-04-12 09:46:12+00:00,0,83599.9,0
3823,83599.9,0.000944,BTCUSDT,2025-04-12 09:46:13+00:00,0,83599.9,0
3824,83599.9,0.002033,BTCUSDT,2025-04-12 09:46:13+00:00,0,83599.9,0
3728,83599.9,0.00036,BTCUSDT,2025-04-12 09:46:14+00:00,0,83599.9,0
3729,83599.9,0.002393,BTCUSDT,2025-04-12 09:46:14+00:00,0,83599.9,0
3730,83599.9,0.000224,BTCUSDT,2025-04-12 09:46:14+00:00,0,83600.0,1
3731,83600.0,0.000605,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3732,83600.0,0.004192,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3733,83600.0,0.000412,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3734,83600.0,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3735,83600.0,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3736,83600.0,0.001251,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3737,83600.0,0.001788,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3738,83600.0,0.000804,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.0,0
3739,83600.0,0.01,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.1,1
3742,83600.1,0.001333,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.2,1
3743,83600.2,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.3,1
3744,83600.3,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83600.9,1
3745,83600.9,0.000122,BTCUSDT,2025-04-12 09:46:14+00:00,1,83601.0,1
3746,83601.0,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83601.0,0
3747,83601.0,0.000192,BTCUSDT,2025-04-12 09:46:14+00:00,1,83601.2,1
3748,83601.2,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83601.5,1
3749,83601.5,0.000211,BTCUSDT,2025-04-12 09:46:14+00:00,1,83602.0,1
3753,83602.0,0.000265,BTCUSDT,2025-04-12 09:46:14+00:00,1,83602.0,0
3754,83602.0,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83602.0,0
3755,83602.0,0.000192,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.0,1
3756,83603.0,0.000192,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.5,1
3757,83603.5,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.6,1
3758,83603.6,0.000338,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.6,0
3759,83603.6,0.00046,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.6,0
3760,83603.6,2e-06,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.6,0
3761,83603.6,0.01,BTCUSDT,2025-04-12 09:46:14+00:00,1,83603.7,1
3762,83603.7,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.0,1
3763,83604.0,0.000192,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.1,1
3764,83604.1,0.006786,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.1,0
3765,83604.1,0.010265,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.3,1
3766,83604.3,0.001333,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.3,0
3767,83604.3,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.5,1
3768,83604.5,0.00016,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.5,0
3769,83604.5,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83604.8,1
3770,83604.8,0.000211,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.0,1
3775,83605.0,0.0001,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.0,0
3776,83605.0,9.2e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.2,1
3777,83605.2,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.3,1
3778,83605.3,0.00011,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.3,0
3784,83605.3,5e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.3,0
3785,83605.3,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.6,1
3786,83605.6,0.00026,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.3,0
3788,83605.3,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.6,1
3789,83605.6,1.1e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83605.6,0
3790,83605.6,0.000111,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.0,1
3791,83606.0,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.1,1
3792,83606.1,0.00016,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.2,1
3793,83606.2,0.009378,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.2,0
3794,83606.2,0.000265,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.2,0
3795,83606.2,7e-05,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.6,1
3796,83606.6,0.000351,BTCUSDT,2025-04-12 09:46:14+00:00,1,83606.8,1
3797,83606.8,0.00027,BTCUSDT,2025-04-12 09:46:14+00:00,1,83607.0,1
